# Transfer functions T_i(k) for adiabatic (AD) mode (normalized to initial curvature=1) at redshift z=99
# for k=1.00899e-05 to 288.436 h/Mpc,
# number of wavenumbers equal to 1038
# t_i   stands for theta_i(k,z) with above normalization 
# t_tot stands for (sum_i [rho_i+p_i] theta_i)/(sum_i [rho_i+p_i]))(k,z)
#
#    1:k (h/Mpc)              2:t_g                    3:t_b                    4:t_cdm                  5:t_dmeff                6:t_ur                   7:t_tot              
       1.700402563902e-05       4.333639131606e-08       4.333764982985e-08       4.333765100453e-08       4.333765099715e-08       4.333630732057e-08       4.333760128246e-08 
       1.726706078297e-05       4.468746054870e-08       4.468879857246e-08       4.468879978094e-08       4.468879977310e-08       4.468737135957e-08       4.468874692725e-08 
       1.753416481556e-05       4.608064989097e-08       4.608207225365e-08       4.608207357774e-08       4.608207356941e-08       4.608055494516e-08       4.608201738270e-08 
       1.780540067841e-05       4.751727224102e-08       4.751878438974e-08       4.751878579660e-08       4.751878578775e-08       4.751717129192e-08       4.751872605429e-08 
       1.808083228677e-05       4.899868163035e-08       4.900028922494e-08       4.900029071771e-08       4.900029070830e-08       4.899857430507e-08       4.900022720500e-08 
       1.836052454460e-05       5.052627415701e-08       5.052798324673e-08       5.052798483348e-08       5.052798482349e-08       5.052616004315e-08       5.052791731077e-08 
       1.864454335985e-05       5.210148951815e-08       5.210330652118e-08       5.210330820543e-08       5.210330819481e-08       5.210136819344e-08       5.210323641972e-08 
       1.893295566000e-05       5.372581223625e-08       5.372774398013e-08       5.372774576891e-08       5.372774575763e-08       5.372568324186e-08       5.372766945028e-08 
       1.922582940784e-05       5.540077310655e-08       5.540282686113e-08       5.540282876009e-08       5.540282874811e-08       5.540063596095e-08       5.540274762160e-08 
       1.952323361747e-05       5.712795076211e-08       5.713013417808e-08       5.713013619224e-08       5.713013617950e-08       5.712780495507e-08       5.713004993204e-08 
       1.982523837057e-05       5.890897280628e-08       5.891129409694e-08       5.891129623841e-08       5.891129622487e-08       5.890881777565e-08       5.891120453092e-08 
       2.013191483291e-05       6.074551769050e-08       6.074798558586e-08       6.074798786596e-08       6.074798785157e-08       6.074535283615e-08       6.074789036537e-08 
       2.044333527112e-05       6.263931627434e-08       6.264194002291e-08       6.264194244028e-08       6.264194242499e-08       6.263914101499e-08       6.264183878372e-08 
       2.075957306974e-05       6.459215353458e-08       6.459494271994e-08       6.459494528614e-08       6.459494526990e-08       6.459196720444e-08       6.459483509406e-08 
       2.108070274847e-05       6.660586922782e-08       6.660883450996e-08       6.660883723447e-08       6.660883721721e-08       6.660567112559e-08       6.660872008596e-08 
       2.140679997977e-05       6.868236107625e-08       6.868551375324e-08       6.868551664672e-08       6.868551662838e-08       6.868215045423e-08       6.868539209548e-08 
       2.173794160667e-05       7.082358916750e-08       7.082693873908e-08       7.082694179782e-08       7.082694177833e-08       7.082336530944e-08       7.082680946970e-08 
       2.207420566089e-05       7.303155751922e-08       7.303512486169e-08       7.303512815828e-08       7.303512813756e-08       7.303131919517e-08       7.303498722069e-08 
       2.241567138123e-05       7.530836513446e-08       7.531215779235e-08       7.531216129284e-08       7.531216127083e-08       7.530811175005e-08       7.531201145429e-08 
